manufactor,name,ename,aprice,sprice,laptop_size,laptop_weight,laptop_type,Screen_size,Screen_type,Screen_resolution,CPU_manufacturer,CPU_series,CPU_model,CPU_frequency,cache_memory,RAM,RAM_type,hard_disk,internal_memory,graphic_manufacturer,graphic_model,graphic_memory,Laptop_id
apple,"
لپ تاپ اپل 13 اینچ مدل MacBook Pro CTO 13-inch پردازنده M1 رم 16GB حافظه 256GB SSD
","
Apple MacBook Pro CTO 13-inch M1 16GB 256GB Laptop
","46,230,000 تومان","47,230,000 تومان",304.1x212.4x15.6 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,256 گیگابایت,SSD,Apple,8core Apple-designed integrated GPU,,121183
apple,"
لپ تاپ اپل 13 اینچ مدل MacBook Pro CTO 13-inch پردازنده M1 رم 16GB حافظه 2TB SSD
","
Apple MacBook Pro CTO 13-inch M1 16GB 2TB Laptop
","69,514,000 تومان","69,799,000 تومان",30.41*21.24*1.56 میلی‌متر,1.4 کیلوگرم,مک‌بوک,13.3 اینچ,IPS technology,1600 * 2560,Apple,M1,Apple M1 Chip,2.8 گیگا هرتز,,16 گیگابایت,,2 ترابایت,SSD,Apple,8core Apple-designed integrated GPU,,121662
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MMGM2 2016 با صفحه نمایش رتینا
","
MacBook MMGM2 2016 12 Inch with Retina Display Laptop
","97,880,000 تومان","33,299,000 تومان",3.5 ~ 13.1 * 196.5 * 285 میلیمتر,920 گرم,مک‌بوک,12 اینچ,IPS LCD,1440 * 2304,INTEL,Core-M5,6th Generation - Skylake,1.2 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,HD Graphics 515,,45258
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MLHF2 2016 با صفحه نمایش رتینا
","
MacBook MLHF2 2016 12 Inch with Retina Display Laptop
","170,200,000 تومان","31,799,000 تومان",3.5 ~ 13.1 * 196.5 * 285 میلیمتر,920 گرم,مک‌بوک,12 اینچ,IPS LCD,1440 * 2304,INTEL,Core-M5,6th Generation - Skylake,1.2 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,HD Graphics 515,,45259
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MLH72 2016 با صفحه نمایش رتینا
","
MacBook MLH72 2016 12 Inch with Retina Display Laptop
","27,233,000 تومان","27,533,000 تومان",3.5 ~ 13.1 * 196.5 * 285 میلیمتر,920 گرم,مک‌بوک,12 اینچ,IPS LCD,1440 * 2304,INTEL,Core-M3,6th Generation - Skylake,1.1 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 515,,46603
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MLH82 2016 با صفحه نمایش رتینا
","
MacBook MLH82 2016 12 Inch with Retina Display Laptop
","34,990,000 تومان","35,990,000 تومان",3.5 ~ 13.1 * 196.5 * 285 میلیمتر,920 گرم,مک‌بوک,12 اینچ,IPS LCD,1440 * 2304,INTEL,Core-M3,6th Generation - Skylake,1.1 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,HD Graphics 515,,46604
apple,"
لپ تاپ اپل مک بوک پرو مدل MLVP2 دارای تاچ بار
","
MacBook Pro 2016 MLVP2 13 inch with Touch Bar and Retina Display Laptop
","28,550,000 تومان","28,750,000 تومان",14.9 * 212 * 304 میلیمتر,1.37 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LCD,1600 * 2560,INTEL,Core i5,2.9 گیگا هرتز,3.3 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Graphics 550,,48411
apple,"
لپ تاپ اپل مک بوک پرو مدل MLH32 دارای تاچ بار
","
MacBook Pro 2016 MLH32 15 inch with Touch Bar and Retina Display Laptop
","45,000,000 تومان","46,000,000 تومان",351 * 15 * 241 میلیمتر,1.81 کیلوگرم,مک‌بوک,15.4 اینچ,IPS LCD,1800 * 2880,INTEL,Core i7,6th Generation - Skylake,2.6 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR3,256 گیگابایت,SSD,AMD Radeon ,Pro 450,2 گیگا بایت,48413
apple,"
لپ تاپ اپل مک بوک پرو مدل MLH42 دارای تاچ بار
","
MacBook Pro 2016 MLH42 15 inch with Touch Bar and Retina Display Laptop
","46,400,000 تومان","9,666,000 تومان",351 * 15 * 241 میلیمتر,1.81 کیلوگرم,مک‌بوک,15.4 اینچ,IPS LCD,1800 * 2880,INTEL,Core i7,2.7 گیگا هرتز,3.6 گیگاهرتز,,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Pro 455,2 گیگا بایت,48415
apple,"
لپ تاپ اپل مک بوک پرو مدل MLW82 دارای تاچ بار و صفحه رتینا
","
MacBook Pro 2016 MLW82 15 inch with Touch Bar and Retina Display Laptop
","32,074,000 تومان","32,199,000 تومان",351 * 15 * 241 میلیمتر,1.81 کیلوگرم,مک‌بوک,15.4 اینچ,IPS LCD,1800 * 2880,INTEL,Core i7,2.7 گیگا هرتز,3.6 گیگاهرتز,,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Pro 455,2 گیگا بایت,48416
apple,"
لب تاپ اپل مک بوک پرو مدل MLW72 دارای تاچ بار
","
MacBook Pro 2016 MLW72 15-inch with Touch Bar and Retina Display Laptop
","18,350,000 تومان","63,599,000 تومان",351 * 15 * 241 میلیمتر,1.81 کیلوگرم,مک‌بوک,15.4 اینچ,IPS LCD,1800 * 2880,INTEL,Core i7,2.6 گیگا هرتز,3.5 گیگاهرتز,,16 گیگابایت,DDR3,256 گیگابایت,SSD,AMD Radeon ,Pro 450,2 گیگا بایت,49042
apple,"
لپ تاپ اپل مک بوک پرو مدل MNQF2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2016 MNQF2 13 inch with Touch Bar and Retina Display Laptop
","23,000,000 تومان","47,230,000 تومان",15 * 213 * 305 میلیمتر,1.41 کیلوگرم,مک‌بوک,13.3 اینچ,IPS LCD,1600 * 2560,INTEL,Core i5,2.9 گیگا هرتز,3.3 گیگاهرتز,,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,Iris Graphics 550,,49498
apple,"
لپ تاپ اپل مک بوک ایر ام ام جی جی 2
","
MacBook Air 2015 MMGG2 - 13 Inch Laptop
","12,450,000 تومان","12,500,000 تومان",17 * 227 * 325 میلیمتر,1.35 گرم,مک‌بوک,13 اینچ,TFT LED-backlit LCD,900 * 1440,INTEL,Core i5,5th Generation-Broadwell,1.6 گیگاهرتز,3 مگابایت,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 5000,,42243
apple,"
لپ تاپ 12 اینچی اپل مک بوک مدل MLHE2 2016 با صفحه نمایش رتینا
","
MacBook MLHE2 2016 12 Inch with Retina Display Laptop
","42,200,000 تومان","42,650,000 تومان",3.5 ~ 13.1 * 196.5 * 285 میلیمتر,920 گرم,مک‌بوک,12 اینچ,IPS LCD,1440 * 2304,INTEL,Core-M3,6th Generation - Skylake,1.1 گیگاهرتز,4 مگابایت,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 515,,45255
apple,"
لب تاپ اپل مک بوک پرو مدل ام دی 101
","
MacBookPro-MD101
","28,630,000 تومان","28,730,000 تومان",325 × 227 × 24.1 میلی‌متر,2.30 کیلوگرم,,13 اینچ,LED-Backlit Display TFT LCD,800 * 1280,INTEL,Core i5,i5-3210M  ,2.5 گیگا هرتز,,4 گیگابایت,DDR3,500 گیگابایت,SATA,Intel,HD Graphics 4000,,1172
apple,"
لپ تاپ اپل مک بوک پرو ام جی ال یو 2 با پردازنده i7
","
MacBook Pro MJLU2 15 Inch with Retina Display
","23,670,000 تومان","23,770,000 تومان",18 * 247 * 359 میلیمتر,2.04 کیلوگرم,نوت بوک (لپ تاپ),15.5 اینچ,IPS LCD,1800 * 2880,INTEL,Core i7,Haswell,2.8 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR3,8 گیگابایت1 ترابایت,SSD,AMD Radeon ,R9 M370X GDDR5,2 گیگا بایت,7662
apple,"
لپ تاپ اپل مک بوک پرو ام جی ال کیو 2
","
MacBook Pro MJLQ2 15 Inch with Retina Display
","152,800,000 تومان","154,800,000 تومان",13.1 * 196.5 * 285 میلیمتر,2.2 کیلوگرم,,15.4 اینچ,IPS LCD,1800 * 2880,INTEL,Core i7,2.2 گیگا هرتز,6 مگابایت,,16 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Intel Iris Pro Graphics,1.5 گیگابایت,2845
apple,"
لپ تاپ اپل مک بوک پرو ام جی ال تی 2 با پردازنده i7
","
MacBook Pro MJLT2 15 Inch with Retina Display
","54,380,000 تومان","55,380,000 تومان",18 * 247 * 358 میلیمتر,2 کیلوگرم,نوت بوک (لپ تاپ),15.4 اینچ,LED-backlit Retina display,1800 * 2880,INTEL,Core i7,Haswell,2.5 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Radeon R9 M370X GDDR5,2 گیگا بایت,4304
