manufactor,name,ename,aprice,sprice,laptop_size,laptop_weight,laptop_type,Screen_size,Screen_type,Screen_resolution,CPU_manufacturer,CPU_series,CPU_model,CPU_frequency,cache_memory,RAM,RAM_type,hard_disk,internal_memory,graphic_manufacturer,graphic_model,graphic_memory,Laptop_id
dell,"
لپ تاپ دل مدل Inspiron 5584 - A با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5584 - A Core i7 8GB 1TB 4GB Full HD Laptop
",95000000,95900000,22.45x364.46x248.66 میلی‌متر,1.95,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-8565U,1.8 گیگاهرتز,8 مگابایت,8 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,MX130 GDDR5,4 گیگابایت,74882
dell,"
لپ تاپ دل مدل Inspiron 5584 با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5584 Core i7 16GB 1TB 4GB Full HD Laptop
",24180000,24280000,22.45x364.46x248.66 میلی‌متر,1.95,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-8565U,1.8 گیگاهرتز,8 مگابایت,16 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,MX130 GDDR5,4 گیگابایت,74883
dell,"
لپ تاپ دل مدل Inspiron 5584 - A با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5584 Core i7 8GB 1TB 250GB SSD 4GB Full HD Laptop
",57888000,58888000,22.45x364.46x248.66 میلی‌متر,1.95,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-8565U,1.8 گیگاهرتز,8 مگابایت,8 گیگابایت,DDR4,250 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX130 GDDR5,4 گیگابایت,74884
dell,"
لپ تاپ دل مدل Inspiron 5584 با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5584 Core i7 16GB 1TB 250GB SSD 4GB Full HD Laptop
",16400000,60500000,22.45x364.46x248.66 میلی‌متر,1.95,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-8565U,1.8 گیگاهرتز,8 مگابایت,16 گیگابایت,DDR4,250 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX130 GDDR5,4 گیگابایت,74885
dell,"
لپ تاپ 14 اینچی دل مدل Vostro 3481-B
","
Vostro 14 3481-B Core i3 4GB 1TB Intel HD Laptop
",34950000,35300000,21*241*340 میلی‌متر,1.79,نوت بوک (لپ تاپ),14.0,TFT LED-backlit LCD,768 * 1366,INTEL,Core i3,i3-7020U,2.2 گیگا هرتز,3 مگابایت,4 گیگابایت,DDR4,1 ترابایت,HDD,Intel,HD Graphics 620,,107797
dell,"
لپ تاپ دل مدل اینسپایرون 3580 با پردازنده i5 
","
Inspiron 3580 Core i5 8GB 1TB 2GB ODD Laptop
",44700000,87888000,23 × 379 × 255 میلی‌متر,1.9,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i5,i5-8265U,1.6 گیگاهرتز,6 مگابایت,8 گیگابایت,DDR4,1 ترابایت,HDD,AMD,Radeon 520,2 گیگا بایت,86588
dell,"
لپ تاپ 14 اینچی دل مدل Inspiron 5480
","
Inspiron 5480 Core i5 8GB 256GB SSD 2GB FULL HD Laptop
",101888000,102888000,20.23×335.9×232.8 میلی‌متر,1.5,نوت بوک (لپ تاپ),14.0,LED-Backlit TFT Display,1080 * 1920 ,INTEL,Core i5,i5-8265U,2.6 گیگا هرتز,6 مگابایت,8 گیگابایت,DDR4,256 گیگابایت,SSD,Nvidia Gforce,Nvidia MX250,2 گیگا بایت,86634
dell,"
لپ تاپ 15 اینچی دل مدل Vostro 15 3590 با پردازنده i5
","
Vostro 15 3590 Core i5 8GB 1TB 2GB ODD FHD Laptop
",38314000,38499000,21*258*380 میلی‌متر,1.99,نوت بوک (لپ تاپ),15.6,Anti-Glare LED-Backlit Non-touch Display,1080 * 1920 ,INTEL,Core i5,i5 10210U,4.2 گیگاهرتز,,8 گیگابایت,DDR4,1 ترابایت,HDD,AMD,R610 R5,2 گیگا بایت,107787
dell,"
لپ تاپ ۱۵ اینچی دل مدل Inspiron ۵۵۹۳ - A با پردازنده i۷ و صفحه نمایش فول اچ دی
","
Inspiron 5593 - A Core i7 16GB 1TB 512GB SSD 4GB Full HD Laptop
",27720000,27820000,363x250x20 میلی‌متر,1.8,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 1065 G7,2.8 گیگا هرتز,8 مگابایت,16 گیگابایت,DDR4,512 گیگابایت1 ترابایت,SSDحافظه‌های هیبردی,Nvidia Gforce,Nvidia GeForce MX230,4 گیگابایت,108383
dell,"
لپ تاپ 14 اینچی دل مدل Inspiron 3493 - B
","
Inspiron 3493 - B Core i5 8GB 1TB 128GB SSD Intel Laptop
",23650000,23700000,21x339x241.9 میلی‌متر,1.66,نوت بوک (لپ تاپ),14.0,TFT LED-backlit LCD,768 * 1366,INTEL,Core i5,i5 1035 G1,2.8 گیگا هرتز,6 مگابایت,8 گیگابایت,DDR4,128 گیگابایت1 ترابایت,SSDSATA,Intel,Intel® Iris Plus,,107975
dell,"
لپ تاپ 15 اینچی دل مدل Inspiron 3582 - DL با پردازنده سلرون
","
Inspiron 3582 - DL N4000 4GB 1TB Intel Laptop
",25000000,26000000,381x259.5x22 میلی‌متر,2.0,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Celeron,Celeron-N4000,1.8 گیگاهرتز,4 مگابایت,4 گیگابایت,DDR4,1 ترابایت,HDD,Intel,Intel UHD Graphics 600 ورژن جدید قدرتی,,108794
dell,"
لپ تاپ 15 اینچی دل مدل Inspiron 3593 - F با پردازنده i5
","
Inspiron 3593 - F Core i5 4GB 1TB 2GB FHD Laptop
",18130000,18430000,22.7x380x258 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i5,i5 1035 G1,2.8 گیگا هرتز,6 مگابایت,4 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,GeForce MX 230,2 گیگا بایت,108803
dell,"
لپ تاپ دل مدل Inspiron 5583 با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5583 Core i7 8GB 2TB 4GB Full HD Laptop
",20574000,20699000,22.45x364.46x248.66 میلی‌متر,1.95,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-8565U,1.8 گیگاهرتز,8 مگابایت,8 گیگابایت,DDR4,2 ترابایت,HDD,Nvidia Gforce,MX130 GDDR5,4 گیگابایت,108441
dell,"
لپ تاپ دل مدل G5 G5590 با پردازنده i7
","
G5 G5590 Core i7 32GB 1TB 256GB SSD 4GB Laptop
",30150000,18233000,389 × 274.7 × 24.95 میلی‌متر,2.4,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-9750H,4.5 گیگاهرتز,,32 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Nvidia,GeForce GTX 1650,4 گیگابایت,109101
dell,"
لپ تاپ دل مدل اینسپایرون 3581 با پردازنده i3
","
Inspiron 3581 Core i3 8GB 1TB 128GB SSD Intel Laptop
",37188000,38188000,22.7 × 380 × 258 میلی‌متر,2.17,نوت بوک (لپ تاپ),15.6,Anti-Glare LED-Backlit,1080 * 1920 ,INTEL,Core i3,i3-7020U,2.4 گیگا هرتز,,8 گیگابایت,DDR4,128 گیگابایت1 ترابایت,SSDHDD,Intel,HD graphics 620,,109282
dell,"
لپ تاپ دل مدل اینسپایرون 3580 با پردازنده سلرون 
","
Inspiron 3580 4205U 4GB 500GB Intel ODD Laptop
",71500000,72500000,23 × 379 × 255 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Celeron,Celeron 4205U,1.8 گیگاهرتز,,4 گیگابایت,DDR4,500 گیگابایت,HDD,Intel,UHD Graphics 610,,110058
dell,"
لپ تاپ دل مدل اینسپایرون 3582 با پردازنده سلرون 
","
Inspiron 3582 4205U 4GB 500GB Intel ODD Laptop
",29074000,29199000,23 × 379 × 255 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Celeron,Celeron 4205U,1.8 گیگاهرتز,,4 گیگابایت,DDR4,500 گیگابایت,HDD,Intel,UHD Graphics 610,,110059
dell,"
لپ تاپ 15 اینچی دل مدل Inspiron 5593 - B با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5593 - B Core i7 8GB 1TB 256GB SSD 4GB Full HD Laptop
",16000000,16100000,363x250x20 میلی‌متر,1.8,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 1065 G7,2.8 گیگا هرتز,8 مگابایت,8 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDحافظه‌های هیبردی,Nvidia Gforce,Nvidia GeForce MX230,4 گیگابایت,110218
dell,"
لپ تاپ 15 اینچی دل مدل Inspiron 5593 - C با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5593 - C Core i7 16GB 1TB 128GB SSD 4GB Full HD Laptop
",23650000,23700000,363x250x20 میلی‌متر,1.8,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 1065 G7,2.8 گیگا هرتز,8 مگابایت,16 گیگابایت,DDR4,128 گیگابایت1 ترابایت,SSDحافظه‌های هیبردی,Nvidia Gforce,Nvidia GeForce MX230,4 گیگابایت,110219
dell,"
لپ تاپ 15 اینچی دل مدل Inspiron 5593 - E با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5593 - E Core i7 16GB 1TB 500GB SSD 4GB Full HD Laptop
",118500000,119500000,363x250x20 میلی‌متر,1.8,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 1065 G7,2.8 گیگا هرتز,8 مگابایت,16 گیگابایت,DDR4,500 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,Nvidia GeForce MX230,4 گیگابایت,110220
dell,"
لپ تاپ 15 اینچی دل مدل Inspiron 5593 - Z با پردازنده i7 و صفحه نمایش فول اچ دی
","
Inspiron 5593 - Z Core i7 32GB 1TB 256GB SSD 4GB Full HD Laptop
",29233000,29333000,363x250x20 میلی‌متر,1.8,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 1065 G7,2.8 گیگا هرتز,8 مگابایت,32 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDحافظه‌های هیبردی,Nvidia Gforce,Nvidia GeForce MX230,4 گیگابایت,110221
dell,"
لپ تاپ 15 اینچی دل مدل G3 15 3590 با پردازنده i7 و صفحه نمایش فول اچ دی
","
G3 15 3590 Core i7 32GB 1TB 256GB SSD 4GB Full HD Laptop
",62788000,63788000,365.5 * 254 * 23 میلی‌متر,2.34,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-9750H,2.6 گیگا هرتز,12  مگابایت,32 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,GeForce GTX 1650,4 گیگابایت,109102
dell,"
لپ تاپ 13.3 اینچی دل مدل XPS 7390 - A
","
XPS 7390 Core i7 8GB 256GB SSD Intel FHD Laptop
",26689000,26799000, 302x199x11.6 میلی‌متر ,1.2,نوت بوک (لپ تاپ),13.3,1080 * 1920 ,,INTEL,Core i7,i7 10710U,4.7 گیگاهرتز,,8 گیگابایت,DDR4,256 گیگابایت,SSD,Intel,Intel UHD Graphics,,109134
dell,"
لپ تاپ 13 اینچی دل مدل Latitude 7390 - A
","
Latitude 7390 Core i5 8GB 256GB SSD Intel FHD Laptop
",27289000,27499000,305x208x17 میلی‌متر,1.3,نوت بوک (لپ تاپ),13.3,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i5,i5-8350U,2.8 گیگا هرتز,6 مگابایت,8 گیگابایت,DDR4,256 گیگابایت,SSD,Intel,Intel UHD Graphics 620,,108793
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 8GB حافظه 1TB 512GB SSD گرافیک 2GB
","
Vostro 3510 Core i5 1135G7 8GB 1TB 512GB SSD 2GB MX350 HD Laptop
",14610000,14710000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,8 گیگابایت,DDR4,512 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX350 GDDR5,2 گیگا بایت,129424
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 16GB حافظه 1TB 250GB SSD گرافیک 2GB
","
Vostro 3510 Core i5 1135G7 16GB 1TB 250GB SSD 2GB MX350 HD Laptop
",73388000,74388000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,16 گیگابایت,DDR4,250 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX350 GDDR5,2 گیگا بایت,129425
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 8GB حافظه 1TB 250GB SSD گرافیک 2GB
","
Vostro 3510 Core i5 1135G7 8GB 1TB 250GB SSD 2GB MX350 HD Laptop
",69514000,69799000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,8 گیگابایت,DDR4,250 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX350 GDDR5,2 گیگا بایت,129426
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 16GB حافظه 1TB HDD گرافیک 2GB
","
Vostro 3510 Core i5 1135G7 16GB 1TB HDD 2GB MX350 HD Laptop
",32364000,32499000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,16 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,MX350 GDDR5,2 گیگا بایت,129427
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 8GB حافظه 1TB HDD گرافیک 2GB
","
Vostro 3510 Core i5 1135G7 8GB 1TB HDD 2GB MX350 HD Laptop
",18630000,18730000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,8 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,MX350 GDDR5,2 گیگا بایت,129428
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i7 1165G7 رم 16GB حافظه 1TB 250GB SSD گرافیک 2GB
","
Vostro 3510 Core i7 1165G7 16GB 1TB 250GB SSD 2GB MX350 FHD Laptop
",29074000,29199000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,WLED-backlit Full HD,1080 * 1920 ,INTEL,Core i7,i7 1165G7,4.7 گیگاهرتز,,16 گیگابایت,DDR4,250 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX350 GDDR5,2 گیگا بایت,129429
dell,"
لپ تاپ دل 15.6 اینچی مدل Inspiron G15 5511-E پردازنده Core i7 11800H رم 32GB حافظه 512GB SSD گرافیک 6GB 
","
DELL Inspiron G15 5511-E Core i7 11800H 32GB 512GB SSD 6GB 3060 Full HD Laptop
",73388000,74388000,357.2 × 26.9 × 272.8 میلی‌متر,2.65,نوت بوک (لپ تاپ),15.6,FHD IPS Anti Glare,1080 * 1920 ,INTEL,Core i7,i7-11800H,2.3 گیگا هرتز,,32 گیگابایت,DDR4,512 گیگابایت,SSD,Nvidia Gforce,RTX 3060,6 گیگا بایت,129611
dell,"
لپ تاپ دل 15.6 اینچی مدل Precision 3560-C پردازنده Core i5 رم 8GB حافظه 512GB SSD گرافیک 2GB T500 D6
","
Precision 3560-C Core i5 1135G7 8GB 512GB SSD 2GB T500 D6 Full HD Laptop
",55699000,55899000,232× 358× 14.4 میلی‌متر,1.58,نوت بوک (لپ تاپ),15.6,Wide Viewing Angle,1080 * 1920 ,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,,8 گیگابایت,DDR4,512 گیگابایت,SSD,Nvidia,Nvidia T500 D6,2 گیگا بایت,129783
dell,"
لپ تاپ دل 15.6 اینچی مدل Precision 3560-D پردازنده Core i5 رم 16GB حافظه 512GB SSD گرافیک 2GB T500 D6
","
Precision 3560-D Core i5 1135G7 16GB 512GB SSD 2GB T500 D6 Full HD Laptop
",18823000,18933000,232× 358× 14.4 میلی‌متر,1.58,نوت بوک (لپ تاپ),15.6,Wide Viewing Angle,1080 * 1920 ,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,Nvidia Gforce, T500 D6,2 گیگا بایت,129784
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3520-A پردازنده Core i7 1255U رم 16GB حافظه 1TB HDD 512GB SSD گرافیک 2GB
","
 Vostro 3520-A Core i7 1255U 16GB 1TB HDD 512GB SSD 2GB MX550 FHD Laptop
",80300000,81300000,363.96x249x19.9 میلی‌متر,1.66,نوت بوک (لپ تاپ),15.6,Full HD,1080 * 1920 ,INTEL,Core i7,i7-1255U,1.7 گیگاهرتز,12  مگابایت,16 گیگابایت,DDR4,512 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX550 GDDR6 ,2 گیگا بایت,130025
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3520-B پردازنده Core i7 1255U رم 8GB حافظه 1TB HDD 512GB SSD گرافیک 2GB
","
 Vostro 3520-B Core i7 1255U 8GB 1TB HDD 512GB SSD 2GB MX550 FHD Laptop
",75000000,76000000,363.96x249x19.9 میلی‌متر,1.66,نوت بوک (لپ تاپ),15.6,Full HD,1080 * 1920 ,INTEL,Core i7,i7-1255U,1.7 گیگاهرتز,12  مگابایت,8 گیگابایت,DDR4,512 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX550 GDDR6 ,2 گیگا بایت,130034
dell,"
لپ تاپ دل 15.6 اینچی مدل Latitude 5530-A پردازنده Core i7 1265U رم 16GB حافظه 512GB SSD گرافیک Intel 
","
 Latitude 5530-A Core i7 1265U 16GB 512GB SSD Intel FHD Laptop
",28450000,28550000,20.77× 233.3× 357.8 میلی‌متر ,1.59,نوت بوک (لپ تاپ),15.6,Full HD,1080 * 1920 ,INTEL,Core i7,i7-1265U,4.8 گیگاهرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,Intel,Intel Iris Xe,,130700
dell,"
لپ تاپ دل 15.6 اینچی مدل Latitude 5530-C پردازنده Core i5 1245U رم 8GB حافظه 256GB SSD گرافیک Intel 
","
 Latitude 5530-C Core i5 1245U 8GB 256GB SSD Intel FHD Laptop
",19290000,19233000,20.77× 233.3× 357.8 میلی‌متر ,1.59,نوت بوک (لپ تاپ),15.6,Full HD,1080 * 1920 ,INTEL,Core i5,i5-1245U,3.4 گیگاهرتز,,8 گیگابایت,DDR4,256 گیگابایت,SSD,Intel,Intel Iris Xe,,130701
dell,"
لپ تاپ دل 15.6 اینچی مدل Latitude 5530-B پردازنده Core i5 1245U رم 16GB حافظه 256GB SSD گرافیک Intel 
","
 Latitude 5530-B Core i5 1245U 16GB 256GB SSD Intel FHD Laptop
",19290000,40950000,20.77× 233.3× 357.8 میلی‌متر ,1.59,نوت بوک (لپ تاپ),15.6,Full HD,1080 * 1920 ,INTEL,Core i5,i5-1245U,3.4 گیگاهرتز,,16 گیگابایت,DDR4,256 گیگابایت,SSD,Intel,Intel Iris Xe,,130702
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 8GB حافظه 256GB SSD گرافیک Intel
","
Vostro 3510 Core i5 1135G7 8GB 256GB SSD Intel HD Laptop
",51349000,51499000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,8 گیگابایت,DDR4,256 گیگابایت,SSD,Intel,Intel Iris Xe – Share,,131868
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 16GB حافظه 256GB SSD گرافیک Intel
","
Vostro 3510 Core i5 1135G7 16GB 256GB SSD Intel HD Laptop
",84880000,85880000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,16 گیگابایت,DDR4,256 گیگابایت,SSD,Intel,Intel Iris Xe – Share,,131899
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 8GB حافظه 1TB 256GB SSD گرافیک Intel
","
Vostro 3510 Core i5 1135G7 8GB 1TB 256GB SSD Intel HD Laptop
",54080000,55080000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,8 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Intel,Intel Iris Xe – Share,,131900
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 16GB حافظه 1TB 256GB SSD گرافیک Intel
","
Vostro 3510 Core i5 1135G7 16GB 1TB 256GB SSD Intel HD Laptop
",58400000,85880000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,16 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Intel,Intel Iris Xe – Share,,131901
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3510 پردازنده Core i5 1135G7 رم 32GB حافظه 1TB 256GB SSD گرافیک Intel
","
Vostro 3510 Core i5 1135G7 32GB 1TB 256GB SSD Intel HD Laptop
",72014000,72199000,358x235x18 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,2.4 گیگا هرتز,8 مگابایت,32 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Intel,Intel Iris Xe – Share,,131902
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3515-E پردازنده Ryzen 7 3700U رم 8GB حافظه 512GB SSD گرافیک AMD
","
 Vostro 3515-E Ryzen 7 3700U 8GB 512GB SSD AMD FHD Laptop
",26699000,26999000,235.56× 358.50× 18.99 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,FHD Anti Glare,1080 * 1920 ,AMD,Ryzen 7,Ryzen 7 3700U,2.3 گیگا هرتز,,8 گیگابایت,DDR4,512 گیگابایت,SSD,AMD,AMD RX Vega 10,,131930
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3515-D پردازنده Ryzen 7 3700U رم 16GB حافظه 512GB SSD گرافیک AMD
","
 Vostro 3515-D Ryzen 7 3700U 16GB 512GB SSD AMD FHD Laptop
",98500000,99500000,235.56× 358.50× 18.99 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,FHD Anti Glare,1080 * 1920 ,AMD,Ryzen 7,Ryzen 7 3700U,2.3 گیگا هرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,AMD,AMD RX Vega 10,,131932
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3515-C پردازنده Ryzen 7 3700U رم 8GB حافظه  1TB HDD 512GB SSD گرافیک AMD
","
 Vostro 3515-C Ryzen 7 3700U 8GB 1TB HDD 512GB SSD AMD FHD Laptop
",32500000,33000000,235.56× 358.50× 18.99 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,FHD Anti Glare,1080 * 1920 ,AMD,Ryzen 7,Ryzen 7 3700U,2.3 گیگا هرتز,,8 گیگابایت,DDR4,512 گیگابایت1 ترابایت,SSDHDD,AMD,AMD RX Vega 10,,131933
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3515-A پردازنده Ryzen 7 3700U رم 32GB حافظه  1TB HDD 512GB SSD گرافیک AMD
","
 Vostro 3515-A Ryzen 7 3700U 32GB 1TB HDD 512GB SSD AMD FHD Laptop
",30649000,30799000,235.56× 358.50× 18.99 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,FHD Anti Glare,1080 * 1920 ,AMD,Ryzen 7,Ryzen 7 3700U,2.3 گیگا هرتز,,32 گیگابایت,DDR4,512 گیگابایت1 ترابایت,SSDHDD,AMD,AMD RX Vega 10,,131934
dell,"
لپ تاپ دل 15.6 اینچی مدل Vostro 3515-B پردازنده Ryzen 7 3700U رم 16GB حافظه  1TB HDD 512GB SSD گرافیک AMD
","
 Vostro 3515-B Ryzen 7 3700U 16GB 1TB HDD 512GB SSD AMD FHD Laptop
",36450000,37450000,235.56× 358.50× 18.99 میلی‌متر,1.7,نوت بوک (لپ تاپ),15.6,FHD Anti Glare,1080 * 1920 ,AMD,Ryzen 7,Ryzen 7 3700U,2.3 گیگا هرتز,,16 گیگابایت,DDR4,512 گیگابایت1 ترابایت,SSDHDD,AMD,AMD RX Vega 10,,131935
dell,"
لپ تاپ دل 14 اینچ Latitude 5430-A پردازنده Core i7-1255U رم 16GB حافظه 512GB گرافیک Intel
","
DELL Latitude 5430-A Core i7-1255U 16GB 512GB SSD Intel FHD Laptop
",63200000,64200000,212× 321.40× 19.3میلی‌متر,1.37,نوت بوک (لپ تاپ),14.0,FHD Anti Glare,1080 * 1920 ,INTEL,Core i7,i7-1255U,,,16 گیگابایت,DDR4,512 گیگابایت,SSD,Intel,Intel Iris Xe,,132310
dell,"
لپ تاپ دل 15.6 اینچی مدل Precision 5570 پردازنده Core i7-12700H رم 32GB حافظه 256GB SSD گرافیک 4GB RTX A1000 D6 لمسی
","
Precision 5570 Core  i7-12700H 32GB 256GB SSD 4GB RTX A1000 D6 UHD TOUCH Laptop
",57000000,31799000,230.30× 344.40× 11.64 میلی‌متر,1.84,نوت بوک (لپ تاپ),15.6,Anti Glare,,INTEL,Core i7,i7-12700H,2.3 گیگا هرتز,,32 گیگابایت,DDR4,256 گیگابایت,SSD,Nvidia,Nvida RTX A1000 DDR6,4 گیگابایت,132825
dell,"
لپ تاپ 15 اینچی دل مدل G5 15 5590 - E با پردازنده i7
","
G5 G5590 Core i7 16GB 1TB 256GB SSD 6GB Laptop
",62349000,62499000,389 × 274.7 × 24.95 میلی‌متر,2.4,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-9750H,4.5 گیگاهرتز,,16 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Nvidia,GTX 1660TI,6 گیگا بایت,109099
