date_pr,date_gr,price_avg
1394/07/06,2015/09/28 00:00:00,34012.5
1394/07/07,2015/09/29 00:00:00,34115.0
1394/07/08,2015/09/30 00:00:00,34370.0
1394/07/09,2015/10/01 00:00:00,34227.5
1394/07/11,2015/10/03 00:00:00,34290.0
1394/07/12,2015/10/04 00:00:00,34200.0
1394/07/13,2015/10/05 00:00:00,34177.5
1394/07/14,2015/10/06 00:00:00,34247.5
1394/07/15,2015/10/07 00:00:00,34322.5
1394/07/16,2015/10/08 00:00:00,34287.5
1394/07/18,2015/10/10 00:00:00,34222.5
1394/07/19,2015/10/11 00:00:00,34212.5
1394/07/20,2015/10/12 00:00:00,34295.0
1394/07/21,2015/10/13 00:00:00,34182.5
1394/07/22,2015/10/14 00:00:00,34097.5
1394/07/23,2015/10/15 00:00:00,34222.5
1394/07/25,2015/10/17 00:00:00,34180.0
1394/07/26,2015/10/18 00:00:00,34130.0
1394/07/27,2015/10/19 00:00:00,34075.0
1394/07/28,2015/10/20 00:00:00,34025.0
1394/07/29,2015/10/21 00:00:00,34080.0
1394/07/30,2015/10/22 00:00:00,34162.5
1394/08/03,2015/10/25 00:00:00,34077.5
1394/08/04,2015/10/26 00:00:00,34180.0
1394/08/05,2015/10/27 00:00:00,34152.5
1394/08/06,2015/10/28 00:00:00,34260.0
1394/08/07,2015/10/29 00:00:00,34180.0
1394/08/09,2015/10/31 00:00:00,34170.0
1394/08/10,2015/11/01 00:00:00,34465.0
1394/08/11,2015/11/02 00:00:00,34252.5
1394/08/12,2015/11/03 00:00:00,34345.0
1394/08/13,2015/11/04 00:00:00,34460.0
1394/08/14,2015/11/05 00:00:00,34420.0
1394/08/16,2015/11/07 00:00:00,34445.0
1394/08/17,2015/11/08 00:00:00,34525.0
1394/08/18,2015/11/09 00:00:00,34367.5
1394/08/19,2015/11/10 00:00:00,34647.5
1394/08/20,2015/11/11 00:00:00,34575.0
1394/08/21,2015/11/12 00:00:00,34525.0
1394/08/23,2015/11/14 00:00:00,34802.5
1394/08/24,2015/11/15 00:00:00,34477.5
1394/08/25,2015/11/16 00:00:00,34765.0
1394/08/26,2015/11/17 00:00:00,34417.5
1394/08/27,2015/11/18 00:00:00,34430.0
1394/08/28,2015/11/19 00:00:00,34770.0
1394/08/30,2015/11/21 00:00:00,34505.0
1394/09/01,2015/11/22 00:00:00,34617.5
1394/09/02,2015/11/23 00:00:00,34845.0
1394/09/03,2015/11/24 00:00:00,34797.5
1394/09/04,2015/11/25 00:00:00,34945.0
1394/09/05,2015/11/26 00:00:00,34955.0
1394/09/06,2015/11/27 00:00:00,33930.0
1394/09/07,2015/11/28 00:00:00,34555.0
1394/09/08,2015/11/29 00:00:00,35260.0
1394/09/09,2015/11/30 00:00:00,34722.5
1394/09/10,2015/12/01 00:00:00,34655.0
1394/09/12,2015/12/03 00:00:00,34655.0
1394/09/14,2015/12/05 00:00:00,35080.0
1394/09/15,2015/12/06 00:00:00,34985.0
1394/09/16,2015/12/07 00:00:00,35022.5
1394/09/17,2015/12/08 00:00:00,35080.0
1394/09/18,2015/12/09 00:00:00,34687.5
1394/09/22,2015/12/13 00:00:00,35105.0
1394/09/23,2015/12/14 00:00:00,35102.5
1394/09/24,2015/12/15 00:00:00,34570.0
1394/09/25,2015/12/16 00:00:00,34622.5
1394/09/26,2015/12/17 00:00:00,34655.0
1394/09/28,2015/12/19 00:00:00,34560.0
1394/09/29,2015/12/20 00:00:00,34482.5
1394/09/30,2015/12/21 00:00:00,34530.0
1394/10/01,2015/12/22 00:00:00,35102.5
1394/10/02,2015/12/23 00:00:00,34597.5
1394/10/03,2015/12/24 00:00:00,34620.0
1394/10/05,2015/12/26 00:00:00,33992.5
1394/10/06,2015/12/27 00:00:00,34577.5
1394/10/07,2015/12/28 00:00:00,34547.5
1394/10/09,2015/12/30 00:00:00,34562.5
1394/10/10,2015/12/31 00:00:00,34902.5
1394/10/12,2016/01/02 00:00:00,34745.0
1394/10/13,2016/01/03 00:00:00,35205.0
1394/10/14,2016/01/04 00:00:00,34627.5
1394/10/15,2016/01/05 00:00:00,34572.5
1394/10/16,2016/01/06 00:00:00,34767.5
1394/10/17,2016/01/07 00:00:00,34597.5
1394/10/19,2016/01/09 00:00:00,34627.5
1394/10/20,2016/01/10 00:00:00,34855.0
1394/10/21,2016/01/11 00:00:00,34755.0
1394/10/22,2016/01/12 00:00:00,34607.5
1394/10/23,2016/01/13 00:00:00,34647.5
1394/10/24,2016/01/14 00:00:00,34495.0
1394/10/26,2016/01/16 00:00:00,35020.0
1394/10/27,2016/01/17 00:00:00,34905.0
1394/10/28,2016/01/18 00:00:00,34930.0
1394/10/29,2016/01/19 00:00:00,34867.5
1394/10/30,2016/01/20 00:00:00,34845.0
1394/11/01,2016/01/21 00:00:00,34435.0
1394/11/03,2016/01/23 00:00:00,35075.0
1394/11/04,2016/01/24 00:00:00,35025.0
1394/11/05,2016/01/25 00:00:00,34980.0
1394/11/06,2016/01/26 00:00:00,35140.0
1394/11/07,2016/01/27 00:00:00,35170.0
1394/11/08,2016/01/28 00:00:00,34952.5
1394/11/10,2016/01/30 00:00:00,34635.0
1394/11/11,2016/01/31 00:00:00,34945.0
1394/11/12,2016/02/01 00:00:00,35040.0
1394/11/13,2016/02/02 00:00:00,34852.5
1394/11/14,2016/02/03 00:00:00,34572.5
1394/11/15,2016/02/04 00:00:00,34472.5
1394/11/17,2016/02/06 00:00:00,34450.0
1394/11/18,2016/02/07 00:00:00,34377.5
1394/11/19,2016/02/08 00:00:00,34640.0
1394/11/20,2016/02/09 00:00:00,34312.5
1394/11/21,2016/02/10 00:00:00,34175.0
1394/11/24,2016/02/13 00:00:00,34307.5
1394/11/25,2016/02/14 00:00:00,34202.5
1394/11/26,2016/02/15 00:00:00,34055.0
1394/11/27,2016/02/16 00:00:00,34195.0
1394/11/28,2016/02/17 00:00:00,34607.5
1394/11/29,2016/02/18 00:00:00,34782.5
1394/12/01,2016/02/20 00:00:00,34570.0
1394/12/02,2016/02/21 00:00:00,34462.5
1394/12/03,2016/02/22 00:00:00,34605.0
1394/12/04,2016/02/23 00:00:00,34617.5
1394/12/05,2016/02/24 00:00:00,34685.0
1394/12/06,2016/02/25 00:00:00,34820.0
1394/12/08,2016/02/27 00:00:00,34892.5
1394/12/09,2016/02/28 00:00:00,34690.0
1394/12/10,2016/02/29 00:00:00,34595.0
1394/12/11,2016/03/01 00:00:00,34565.0
1394/12/12,2016/03/02 00:00:00,34625.0
1394/12/13,2016/03/03 00:00:00,34507.5
1394/12/15,2016/03/05 00:00:00,34342.5
1394/12/16,2016/03/06 00:00:00,34300.0
1394/12/17,2016/03/07 00:00:00,34280.0
1394/12/18,2016/03/08 00:00:00,34157.5
1394/12/19,2016/03/09 00:00:00,34180.0
1394/12/20,2016/03/10 00:00:00,34412.5
1394/12/22,2016/03/12 00:00:00,34280.0
1394/12/24,2016/03/14 00:00:00,34192.5
1394/12/25,2016/03/15 00:00:00,34270.0
1394/12/26,2016/03/16 00:00:00,34325.0
1394/12/27,2016/03/17 00:00:00,34250.0
1395/01/07,2016/03/26 00:00:00,34507.5
1395/01/08,2016/03/27 00:00:00,34662.5
1395/01/10,2016/03/29 00:00:00,35047.5
1395/01/11,2016/03/30 00:00:00,34855.0
1395/01/12,2016/03/31 00:00:00,34850.0
1395/01/14,2016/04/02 00:00:00,34832.5
1395/01/15,2016/04/03 00:00:00,34605.0
1395/01/16,2016/04/04 00:00:00,34522.5
1395/01/17,2016/04/05 00:00:00,34735.0
1395/01/18,2016/04/06 00:00:00,34807.5
1395/01/19,2016/04/07 00:00:00,34725.0
1395/01/20,2016/04/08 00:00:00,34650.0
1395/01/21,2016/04/09 00:00:00,34680.0
1395/01/22,2016/04/10 00:00:00,34750.0
1395/01/23,2016/04/11 00:00:00,34725.0
1395/01/24,2016/04/12 00:00:00,34755.0
1395/01/25,2016/04/13 00:00:00,34662.5
1395/01/26,2016/04/14 00:00:00,34627.5
1395/01/28,2016/04/16 00:00:00,34690.0
1395/01/29,2016/04/17 00:00:00,34625.0
1395/01/30,2016/04/18 00:00:00,34550.0
1395/01/31,2016/04/19 00:00:00,34590.0
1395/02/01,2016/04/20 00:00:00,34630.0
1395/02/04,2016/04/23 00:00:00,34610.0
1395/02/05,2016/04/24 00:00:00,34675.0
1395/02/06,2016/04/25 00:00:00,34692.5
1395/02/07,2016/04/26 00:00:00,34630.0
1395/02/08,2016/04/27 00:00:00,34625.0
1395/02/09,2016/04/28 00:00:00,34600.0
1395/02/11,2016/04/30 00:00:00,34552.5
1395/02/12,2016/05/01 00:00:00,34517.5
1395/02/13,2016/05/02 00:00:00,34547.5
1395/02/14,2016/05/03 00:00:00,34517.5
1395/02/15,2016/05/04 00:00:00,34452.5
1395/02/18,2016/05/07 00:00:00,34405.0
1395/02/19,2016/05/08 00:00:00,34460.0
1395/02/20,2016/05/09 00:00:00,34435.0
1395/02/21,2016/05/10 00:00:00,34512.5
1395/02/22,2016/05/11 00:00:00,34517.5
1395/02/23,2016/05/12 00:00:00,34465.0
1395/02/25,2016/05/14 00:00:00,34400.0
1395/02/26,2016/05/15 00:00:00,34397.5
1395/02/27,2016/05/16 00:00:00,34422.5
1395/02/28,2016/05/17 00:00:00,34390.0
1395/02/29,2016/05/18 00:00:00,34370.0
1395/02/30,2016/05/19 00:00:00,34392.5
1395/03/01,2016/05/21 00:00:00,34395.0
1395/03/03,2016/05/23 00:00:00,34447.5
1395/03/04,2016/05/24 00:00:00,34542.5
1395/03/05,2016/05/25 00:00:00,34590.0
1395/03/06,2016/05/26 00:00:00,34567.5
1395/03/08,2016/05/28 00:00:00,34757.5
1395/03/09,2016/05/29 00:00:00,34762.5
1395/03/10,2016/05/30 00:00:00,34652.5
1395/03/11,2016/05/31 00:00:00,34672.5
1395/03/12,2016/06/01 00:00:00,34632.5
1395/03/13,2016/06/02 00:00:00,34722.5
1395/03/14,2016/06/03 00:00:00,34705.0
1395/03/15,2016/06/04 00:00:00,34705.0
1395/03/16,2016/06/05 00:00:00,34685.0
1395/03/17,2016/06/06 00:00:00,34595.0
1395/03/18,2016/06/07 00:00:00,34552.5
1395/03/19,2016/06/08 00:00:00,34562.5
1395/03/20,2016/06/09 00:00:00,34595.0
1395/03/22,2016/06/11 00:00:00,34625.0
1395/03/23,2016/06/12 00:00:00,34592.5
1395/03/24,2016/06/13 00:00:00,34555.0
1395/03/25,2016/06/14 00:00:00,34577.5
1395/03/26,2016/06/15 00:00:00,34600.0
1395/03/27,2016/06/16 00:00:00,34570.0
1395/03/29,2016/06/18 00:00:00,34540.0
1395/03/30,2016/06/19 00:00:00,34552.5
1395/03/31,2016/06/20 00:00:00,34557.5
1395/04/01,2016/06/21 00:00:00,34587.5
1395/04/02,2016/06/22 00:00:00,34630.0
1395/04/05,2016/06/25 00:00:00,34580.0
1395/04/06,2016/06/26 00:00:00,34790.0
1395/04/08,2016/06/28 00:00:00,34907.5
1395/04/09,2016/06/29 00:00:00,35050.0
1395/04/10,2016/06/30 00:00:00,35315.0
1395/04/12,2016/07/02 00:00:00,35240.0
1395/04/13,2016/07/03 00:00:00,34955.0
1395/04/14,2016/07/04 00:00:00,34815.0
1395/04/15,2016/07/05 00:00:00,34877.5
1395/04/19,2016/07/09 00:00:00,34847.5
1395/04/20,2016/07/10 00:00:00,34890.0
1395/04/21,2016/07/11 00:00:00,35022.5
1395/04/22,2016/07/12 00:00:00,35192.5
1395/04/23,2016/07/13 00:00:00,35160.0
1395/04/24,2016/07/14 00:00:00,35095.0
1395/04/26,2016/07/16 00:00:00,35130.0
1395/04/27,2016/07/17 00:00:00,35090.0
1395/04/28,2016/07/18 00:00:00,35170.0
1395/04/29,2016/07/19 00:00:00,35125.0
1395/04/30,2016/07/20 00:00:00,35130.0
1395/04/31,2016/07/21 00:00:00,35080.0
1395/05/02,2016/07/23 00:00:00,35095.0
1395/05/03,2016/07/24 00:00:00,35162.5
1395/05/04,2016/07/25 00:00:00,35140.0
1395/05/05,2016/07/26 00:00:00,35212.5
1395/05/06,2016/07/27 00:00:00,35275.0
1395/05/07,2016/07/28 00:00:00,35345.0
1395/05/10,2016/07/31 00:00:00,35375.0
1395/05/11,2016/08/01 00:00:00,35317.5
1395/05/12,2016/08/02 00:00:00,35380.0
1395/05/13,2016/08/03 00:00:00,35345.0
1395/05/14,2016/08/04 00:00:00,35255.0
1395/05/16,2016/08/06 00:00:00,35280.0
1395/05/17,2016/08/07 00:00:00,35350.0
1395/05/18,2016/08/08 00:00:00,35390.0
1395/05/19,2016/08/09 00:00:00,35390.0
1395/05/20,2016/08/10 00:00:00,35395.0
1395/05/21,2016/08/11 00:00:00,35460.0
1395/05/22,2016/08/12 00:00:00,35280.0
1395/05/23,2016/08/13 00:00:00,35440.0
1395/05/24,2016/08/14 00:00:00,35365.0
1395/05/25,2016/08/15 00:00:00,35500.0
1395/05/26,2016/08/16 00:00:00,35335.0
1395/05/27,2016/08/17 00:00:00,35382.5
1395/05/28,2016/08/18 00:00:00,35440.0
1395/05/30,2016/08/20 00:00:00,35325.0
1395/05/31,2016/08/21 00:00:00,35355.0
1395/06/01,2016/08/22 00:00:00,35430.0
1395/06/02,2016/08/23 00:00:00,35485.0
1395/06/03,2016/08/24 00:00:00,35547.5
1395/06/04,2016/08/25 00:00:00,35377.5
1395/06/06,2016/08/27 00:00:00,35485.0
1395/06/07,2016/08/28 00:00:00,35595.0
1395/06/08,2016/08/29 00:00:00,35540.0
1395/06/09,2016/08/30 00:00:00,35547.5
1395/06/10,2016/08/31 00:00:00,35537.5
1395/06/11,2016/09/01 00:00:00,35525.0
1395/06/13,2016/09/03 00:00:00,35635.0
1395/06/14,2016/09/04 00:00:00,35625.0
1395/06/15,2016/09/05 00:00:00,35560.0
1395/06/16,2016/09/06 00:00:00,35530.0
1395/06/17,2016/09/07 00:00:00,35535.0
1395/06/18,2016/09/08 00:00:00,35560.0
1395/06/20,2016/09/10 00:00:00,35497.5
1395/06/21,2016/09/11 00:00:00,35497.5
1395/06/23,2016/09/13 00:00:00,35547.5
1395/06/24,2016/09/14 00:00:00,35562.5
1395/06/25,2016/09/15 00:00:00,35620.0
1395/06/27,2016/09/17 00:00:00,35547.5
1395/06/28,2016/09/18 00:00:00,35642.5
1395/06/29,2016/09/19 00:00:00,35615.0
1395/06/31,2016/09/21 00:00:00,35610.0
1395/07/01,2016/09/22 00:00:00,35645.0
1395/07/03,2016/09/24 00:00:00,35645.0
1395/07/04,2016/09/25 00:00:00,35697.5
1395/07/05,2016/09/26 00:00:00,35700.0
1395/07/06,2016/09/27 00:00:00,35750.0
1395/07/07,2016/09/28 00:00:00,35682.5
1395/07/08,2016/09/29 00:00:00,35787.5
1395/07/10,2016/10/01 00:00:00,35780.0
1395/07/11,2016/10/02 00:00:00,35757.5
1395/07/12,2016/10/03 00:00:00,35827.5
1395/07/13,2016/10/04 00:00:00,35862.5
1395/07/14,2016/10/05 00:00:00,35830.0
1395/07/15,2016/10/06 00:00:00,35800.0
1395/07/17,2016/10/08 00:00:00,35730.0
1395/07/18,2016/10/09 00:00:00,35807.5
1395/07/19,2016/10/10 00:00:00,35865.0
1395/07/22,2016/10/13 00:00:00,35887.5
1395/07/24,2016/10/15 00:00:00,35905.0
1395/07/25,2016/10/16 00:00:00,35927.5
1395/07/26,2016/10/17 00:00:00,35797.5
1395/07/27,2016/10/18 00:00:00,35882.5
1395/07/28,2016/10/19 00:00:00,35867.5
1395/07/29,2016/10/20 00:00:00,35865.0
1395/08/01,2016/10/22 00:00:00,35865.0
1395/08/02,2016/10/23 00:00:00,35885.0
1395/08/03,2016/10/24 00:00:00,35910.0
1395/08/04,2016/10/25 00:00:00,35822.5
1395/08/05,2016/10/26 00:00:00,35955.0
1395/08/06,2016/10/27 00:00:00,35990.0
1395/08/08,2016/10/29 00:00:00,36090.0
1395/08/09,2016/10/30 00:00:00,36080.0
1395/08/10,2016/10/31 00:00:00,36175.0
1395/08/11,2016/11/01 00:00:00,36260.0
1395/08/12,2016/11/02 00:00:00,36255.0
1395/08/13,2016/11/03 00:00:00,36197.5
1395/08/15,2016/11/05 00:00:00,36187.5
1395/08/16,2016/11/06 00:00:00,36235.0
1395/08/17,2016/11/07 00:00:00,36280.0
1395/08/18,2016/11/08 00:00:00,36090.0
1395/08/19,2016/11/09 00:00:00,36405.0
1395/08/20,2016/11/10 00:00:00,36535.0
1395/08/22,2016/11/12 00:00:00,36550.0
1395/08/23,2016/11/13 00:00:00,36505.0
1395/08/24,2016/11/14 00:00:00,36630.0
1395/08/25,2016/11/15 00:00:00,36677.5
1395/08/26,2016/11/16 00:00:00,36702.5
1395/08/27,2016/11/17 00:00:00,36820.0
1395/08/29,2016/11/19 00:00:00,36757.5
1395/09/01,2016/11/21 00:00:00,36632.5
1395/09/02,2016/11/22 00:00:00,36782.5
1395/09/03,2016/11/23 00:00:00,36955.0
1395/09/04,2016/11/24 00:00:00,37130.0
1395/09/06,2016/11/26 00:00:00,37245.0
1395/09/07,2016/11/27 00:00:00,37552.5
1395/09/09,2016/11/29 00:00:00,38355.0
1395/09/11,2016/12/01 00:00:00,38470.0
1395/09/13,2016/12/03 00:00:00,38032.5
1395/09/14,2016/12/04 00:00:00,38860.0
1395/09/15,2016/12/05 00:00:00,38682.5
1395/09/16,2016/12/06 00:00:00,38965.0
1395/09/17,2016/12/07 00:00:00,38865.0
1395/09/18,2016/12/08 00:00:00,38952.5
1395/09/20,2016/12/10 00:00:00,39037.5
1395/09/21,2016/12/11 00:00:00,38990.0
1395/09/22,2016/12/12 00:00:00,38840.0
1395/09/23,2016/12/13 00:00:00,38865.0
1395/09/24,2016/12/14 00:00:00,39152.5
1395/09/25,2016/12/15 00:00:00,39237.5
1395/09/28,2016/12/18 00:00:00,39197.5
1395/09/29,2016/12/19 00:00:00,39220.0
1395/09/30,2016/12/20 00:00:00,39220.0
1395/10/01,2016/12/21 00:00:00,39575.0
1395/10/02,2016/12/22 00:00:00,39832.5
1395/10/04,2016/12/24 00:00:00,39840.0
1395/10/05,2016/12/25 00:00:00,40280.0
1395/10/06,2016/12/26 00:00:00,40590.0
1395/10/07,2016/12/27 00:00:00,41020.0
1395/10/08,2016/12/28 00:00:00,40780.0
1395/10/09,2016/12/29 00:00:00,40505.0
1395/10/11,2016/12/31 00:00:00,39855.0
1395/10/12,2017/01/01 00:00:00,38785.0
1395/10/13,2017/01/02 00:00:00,38530.0
1395/10/14,2017/01/03 00:00:00,38982.5
1395/10/15,2017/01/04 00:00:00,39047.5
1395/10/16,2017/01/05 00:00:00,39025.0
1395/10/18,2017/01/07 00:00:00,39062.5
1395/10/19,2017/01/08 00:00:00,39495.0
1395/10/20,2017/01/09 00:00:00,39567.5
1395/10/22,2017/01/11 00:00:00,39687.5
1395/10/23,2017/01/12 00:00:00,39770.0
1395/10/25,2017/01/14 00:00:00,39662.5
1395/10/26,2017/01/15 00:00:00,39385.0
1395/10/27,2017/01/16 00:00:00,39260.0
1395/10/28,2017/01/17 00:00:00,38805.0
1395/10/29,2017/01/18 00:00:00,38417.5
1395/10/30,2017/01/19 00:00:00,38300.0
1395/11/02,2017/01/21 00:00:00,38147.5
1395/11/03,2017/01/22 00:00:00,38155.0
1395/11/04,2017/01/23 00:00:00,38415.0
1395/11/05,2017/01/24 00:00:00,38572.5
1395/11/06,2017/01/25 00:00:00,38572.5
1395/11/07,2017/01/26 00:00:00,38607.5
1395/11/09,2017/01/28 00:00:00,38637.5
1395/11/10,2017/01/29 00:00:00,38542.5
1395/11/11,2017/01/30 00:00:00,38375.0
1395/11/12,2017/01/31 00:00:00,38202.5
1395/11/13,2017/02/01 00:00:00,38257.5
1395/11/14,2017/02/02 00:00:00,38225.0
1395/11/16,2017/02/04 00:00:00,38347.5
1395/11/17,2017/02/05 00:00:00,38525.0
1395/11/18,2017/02/06 00:00:00,38510.0
1395/11/19,2017/02/07 00:00:00,38405.0
1395/11/20,2017/02/08 00:00:00,38315.0
1395/11/21,2017/02/09 00:00:00,38240.0
1395/11/23,2017/02/11 00:00:00,38315.0
1395/11/24,2017/02/12 00:00:00,38277.5
1395/11/25,2017/02/13 00:00:00,38182.5
1395/11/26,2017/02/14 00:00:00,38102.5
1395/11/27,2017/02/15 00:00:00,38170.0
1395/11/28,2017/02/16 00:00:00,38125.0
1395/11/30,2017/02/18 00:00:00,38057.5
1395/12/01,2017/02/19 00:00:00,37997.5
1395/12/02,2017/02/20 00:00:00,37907.5
1395/12/03,2017/02/21 00:00:00,38017.5
1395/12/04,2017/02/22 00:00:00,38235.0
1395/12/05,2017/02/23 00:00:00,37795.0
1395/12/07,2017/02/25 00:00:00,37795.0
1395/12/08,2017/02/26 00:00:00,37800.0
1395/12/09,2017/02/27 00:00:00,37900.0
1395/12/10,2017/02/28 00:00:00,37770.0
1395/12/11,2017/03/01 00:00:00,37822.5
1395/12/12,2017/03/02 00:00:00,37830.0
1395/12/14,2017/03/04 00:00:00,37827.5
1395/12/15,2017/03/05 00:00:00,37767.5
1395/12/16,2017/03/06 00:00:00,37670.0
1395/12/17,2017/03/07 00:00:00,37530.0
1395/12/18,2017/03/08 00:00:00,37342.5
1395/12/19,2017/03/09 00:00:00,37382.5
1395/12/21,2017/03/11 00:00:00,37572.5
1395/12/22,2017/03/12 00:00:00,37537.5
1395/12/23,2017/03/13 00:00:00,37485.0
1395/12/24,2017/03/14 00:00:00,37640.0
1395/12/25,2017/03/15 00:00:00,37805.0
1395/12/26,2017/03/16 00:00:00,37737.5
1395/12/28,2017/03/18 00:00:00,37530.0
1396/01/01,2017/03/21 00:00:00,37492.5
1396/01/03,2017/03/23 00:00:00,37495.0
1396/01/05,2017/03/25 00:00:00,37617.5
1396/01/06,2017/03/26 00:00:00,37602.5
1396/01/07,2017/03/27 00:00:00,37545.0
1396/01/08,2017/03/28 00:00:00,38097.5
1396/01/09,2017/03/29 00:00:00,37570.0
1396/01/10,2017/03/30 00:00:00,37437.5
1396/01/14,2017/04/03 00:00:00,37605.0
1396/01/15,2017/04/04 00:00:00,37615.0
1396/01/16,2017/04/05 00:00:00,37570.0
1396/01/17,2017/04/06 00:00:00,37625.0
1396/01/19,2017/04/08 00:00:00,37610.0
1396/01/20,2017/04/09 00:00:00,37617.5
1396/01/21,2017/04/10 00:00:00,37642.5
1396/01/23,2017/04/12 00:00:00,37630.0
1396/01/24,2017/04/13 00:00:00,37605.0
1396/01/26,2017/04/15 00:00:00,37587.5
1396/01/27,2017/04/16 00:00:00,37570.0
1396/01/28,2017/04/17 00:00:00,37555.0
1396/01/29,2017/04/18 00:00:00,37520.0
1396/01/30,2017/04/19 00:00:00,37495.0
1396/01/31,2017/04/20 00:00:00,37487.5
1396/02/02,2017/04/22 00:00:00,37490.0
1396/02/03,2017/04/23 00:00:00,37515.0
1396/02/04,2017/04/24 00:00:00,37535.0
1396/02/06,2017/04/26 00:00:00,37580.0
1396/02/07,2017/04/27 00:00:00,37615.0
1396/02/09,2017/04/29 00:00:00,37685.0
1396/02/10,2017/04/30 00:00:00,37755.0
1396/02/11,2017/05/01 00:00:00,37692.5
1396/02/12,2017/05/02 00:00:00,37645.0
1396/02/13,2017/05/03 00:00:00,37637.5
1396/02/14,2017/05/04 00:00:00,37680.0
1396/02/16,2017/05/06 00:00:00,37677.5
1396/02/17,2017/05/07 00:00:00,37602.5
1396/02/18,2017/05/08 00:00:00,37580.0
1396/02/19,2017/05/09 00:00:00,37552.5
1396/02/20,2017/05/10 00:00:00,37572.5
1396/02/21,2017/05/11 00:00:00,37585.0
1396/02/23,2017/05/13 00:00:00,37592.5
1396/02/24,2017/05/14 00:00:00,37575.0
1396/02/25,2017/05/15 00:00:00,37560.0
1396/02/26,2017/05/16 00:00:00,37555.0
1396/02/27,2017/05/17 00:00:00,37642.5
1396/02/28,2017/05/18 00:00:00,37697.5
1396/02/30,2017/05/20 00:00:00,37550.0
1396/02/31,2017/05/21 00:00:00,37377.5
1396/03/01,2017/05/22 00:00:00,37347.5
1396/03/02,2017/05/23 00:00:00,37502.5
1396/03/03,2017/05/24 00:00:00,37510.0
1396/03/04,2017/05/25 00:00:00,37450.0
1396/03/06,2017/05/27 00:00:00,37432.5
1396/03/07,2017/05/28 00:00:00,37402.5
1396/03/08,2017/05/29 00:00:00,37392.5
1396/03/09,2017/05/30 00:00:00,37365.0
1396/03/10,2017/05/31 00:00:00,37407.5
1396/03/11,2017/06/01 00:00:00,37345.0
1396/03/13,2017/06/03 00:00:00,37325.0
1396/03/14,2017/06/04 00:00:00,37330.0
1396/03/16,2017/06/06 00:00:00,37307.5
1396/03/17,2017/06/07 00:00:00,37345.0
1396/03/18,2017/06/08 00:00:00,37385.0
1396/03/20,2017/06/10 00:00:00,37367.5
1396/03/21,2017/06/11 00:00:00,37357.5
1396/03/22,2017/06/12 00:00:00,37320.0
1396/03/23,2017/06/13 00:00:00,37290.0
1396/03/24,2017/06/14 00:00:00,37290.0
1396/03/25,2017/06/15 00:00:00,37312.5
1396/03/27,2017/06/17 00:00:00,37307.5
1396/03/28,2017/06/18 00:00:00,37410.0
1396/03/29,2017/06/19 00:00:00,37507.5
1396/03/30,2017/06/20 00:00:00,37482.5
1396/03/31,2017/06/21 00:00:00,37407.5
1396/04/01,2017/06/22 00:00:00,37455.0
1396/04/03,2017/06/24 00:00:00,37512.5
1396/04/04,2017/06/25 00:00:00,37562.5
1396/04/06,2017/06/27 00:00:00,37520.0
1396/04/07,2017/06/28 00:00:00,37590.0
1396/04/08,2017/06/29 00:00:00,37660.0
1396/04/10,2017/07/01 00:00:00,37810.0
1396/04/11,2017/07/02 00:00:00,37857.5
1396/04/12,2017/07/03 00:00:00,37802.5
1396/04/13,2017/07/04 00:00:00,37825.0
1396/04/14,2017/07/05 00:00:00,37842.5
1396/04/15,2017/07/06 00:00:00,37892.5
1396/04/17,2017/07/08 00:00:00,37890.0
1396/04/18,2017/07/09 00:00:00,37872.5
1396/04/19,2017/07/10 00:00:00,37872.5
1396/04/20,2017/07/11 00:00:00,37927.5
1396/04/21,2017/07/12 00:00:00,37925.0
1396/04/22,2017/07/13 00:00:00,37870.0
1396/04/24,2017/07/15 00:00:00,37815.0
1396/04/25,2017/07/16 00:00:00,37807.5
1396/04/26,2017/07/17 00:00:00,37795.0
1396/04/27,2017/07/18 00:00:00,37782.5
1396/04/28,2017/07/19 00:00:00,37770.0
1396/04/29,2017/07/20 00:00:00,37820.0
1396/04/31,2017/07/22 00:00:00,37805.0
1396/05/01,2017/07/23 00:00:00,37747.5
1396/05/02,2017/07/24 00:00:00,37727.5
1396/05/03,2017/07/25 00:00:00,37757.5
1396/05/04,2017/07/26 00:00:00,37905.0
1396/05/05,2017/07/27 00:00:00,38020.0
1396/05/07,2017/07/29 00:00:00,38042.5
1396/05/08,2017/07/30 00:00:00,38102.5
1396/05/09,2017/07/31 00:00:00,38117.5
1396/05/10,2017/08/01 00:00:00,38170.0
1396/05/11,2017/08/02 00:00:00,38202.5
1396/05/12,2017/08/03 00:00:00,38240.0
1396/05/15,2017/08/06 00:00:00,38227.5
1396/05/16,2017/08/07 00:00:00,38175.0
1396/05/17,2017/08/08 00:00:00,38125.0
1396/05/18,2017/08/09 00:00:00,38117.5
1396/05/21,2017/08/12 00:00:00,38125.0
1396/05/22,2017/08/13 00:00:00,38125.0
1396/05/23,2017/08/14 00:00:00,38130.0
1396/05/24,2017/08/15 00:00:00,38155.0
1396/05/25,2017/08/16 00:00:00,38192.5
1396/05/26,2017/08/17 00:00:00,38195.0
1396/05/28,2017/08/19 00:00:00,38215.0
1396/05/29,2017/08/20 00:00:00,38265.0
1396/05/30,2017/08/21 00:00:00,38290.0
1396/05/31,2017/08/22 00:00:00,38305.0
1396/06/01,2017/08/23 00:00:00,38320.0
