manufactor,name,ename,aprice,sprice,laptop_size,laptop_weight,laptop_type,Screen_size,Screen_type,Screen_resolution,CPU_manufacturer,CPU_series,CPU_model,CPU_frequency,cache_memory,RAM,RAM_type,hard_disk,internal_memory,graphic_manufacturer,graphic_model,graphic_memory,Laptop_id
apple,"
لپ تاپ اپل مک بوک پرو ام اف 841
","
MacBook Pro MF841 - 13.3 Inch with Retina Display
",27500000,37250000,18 * 219 * 313 میلیمتر,1.57,,13.3,TFT LED-backlit LCD,1600 * 2560,INTEL,Core i5,5th Generation-Broadwell,2.9 گیگا هرتز,,8 گیگابایت,DDR3,512 گیگابایت,SSD,Intel,HD Graphics 6100 Iris Pro,,2507
apple,"
لپ تاپ اپل مک بوک پرو مدل MR9Q2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2018 MR9Q2 13 inch with Touch Bar and Retina Display Laptop
",44750000,20400000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.8 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 655,,66959
apple,"
لپ تاپ اپل مک بوک پرو مدل MR9U2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2018 MR9U2 13 inch with Touch Bar and Retina Display Laptop
",46383000,47383000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.8 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 655,,66960
apple,"
لپ تاپ اپل مک بوک ایر مدل MRE92
","
MacBook Air 2018 MRE92 13.3 inch with Retina Display Laptop
",30310000,19190000,305 * 15 * 305 میلیمتر,1.25,مک‌بوک,13.3,IPS,1600 * 2560,INTEL,Core i5,1.6 گیگاهرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,UHD Graphics 617,,68248
apple,"
لپ تاپ اپل مک بوک پرو مدل MPTR2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPTR2 15.4 inch with Touch Bar and Retina Display Laptop
",27989000,28099000,15 * 241 * 351 میلیمتر,1.82,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.8 گیگا هرتز,3.8 گیگاهرتز,,16 گیگابایت,DDR3,256 گیگابایت,SSD,AMD Radeon ,Pro 555,2 گیگا بایت,51804
apple,"
لپ تاپ اپل مک بوک پرو مدل MPTV2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPTV2 15.4 inch with Touch Bar and Retina Display Laptop
",46338000,47338000,15 * 241 * 351 میلیمتر,1.82,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,2.9 گیگا هرتز,3.9 گیگاهرتز,,16 گیگابایت,DDR3,512 گیگابایت,SSD,AMD Radeon ,Pro 560,4 گیگابایت,51805
apple,"
لپ تاپ اپل مک بوک پرو مدل MPTW2 دارای تاچ بار و صفحه نمایش رتینا
","
MacBook Pro 2017 MPTW2 15.4 inch with Touch Bar and Retina Display Laptop
",31374000,31499000,15 * 241 * 351 میلیمتر,1.83,مک‌بوک,15.4,IPS LCD,1800 * 2880,INTEL,Core i7,3.1 گیگاهرتز,4.1 گیگاهرتز,,16 گیگابایت,DDR3,1 ترابایت,SSD,AMD Radeon ,Pro 560,4 گیگابایت,62892
apple,"
لپ تاپ اپل مک بوک پرو ام جی وای 32
","
MacBook Pro MJY32 12 Inch with Retina Display
",31189000,31299000,13.1 * 196.5 * 285 میلیمتر,,,,IPS LCD,1440 * 2304,INTEL,Core-M,5th Generation-Broadwell,1.1 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,HD Graphics 5300,,2840
apple,"
لپ تاپ اپل مک بوک پرو مدل MPXR2 دارای صفحه نمایش رتینا
","
MacBook Pro 2017 MPXR2 13 inch with Retina Display Laptop
",70900000,71000000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,Iris Plus Graphics 640,,51789
apple,"
لپ تاپ اپل مک بوک پرو مدل MPXU2 دارای صفحه نمایش رتینا
","
MacBook Pro 2017 MPXU2 13 inch with Retina Display Laptop
",175200000,58999000,15 * 213 * 305 میلیمتر,1.37,مک‌بوک,13.3,IPS LCD,1600 * 2560,INTEL,Core i5,2.3 گیگا هرتز,3.6 گیگاهرتز,,8 گیگابایت,DDR3,256 گیگابایت,SSD,Intel,Iris Plus Graphics 640,,51798
